record_id,energy_node_id,region,substation_type,device_type,communication_protocol,packet_size_bytes,packet_rate_per_sec,network_latency_ms,bandwidth_usage_mbps,jitter_ms,packet_loss_percent,connection_duration_sec,active_connection_count,failed_connection_count,authentication_attempts,failed_login_count,user_role,device_trust_level,firmware_version,cpu_utilization_percent,memory_utilization_percent,power_consumption_kw,sensor_update_interval_ms,telemetry_volume_mb,scada_command_count,control_signal_frequency,measurement_variance,voltage_deviation_percent,frequency_deviation_hz,event_severity,alert_priority,encryption_algorithm,certificate_status,intrusion_signature_score,behavior_anomaly_score,traffic_entropy,session_risk_score,federated_round,attack_type
9133,Node_08,Central,Renewable,SCADA_Server,Modbus,1094,1062,201.54,587.39,30.27,18.18,3996,144,52,16,18,Maintenance,Restricted,v1.0,59.99,48.78,212.47,942.92,94.38,62,96.38,5.078,8.32,0.476,Medium,P3,RSA2048,Expired,0.105,0.1677,4.879,92.06,42,Insider_Threat
9134,Node_05,Central,Renewable,PLC,IEC61850,786,554,240.66,894.83,30.81,28.58,1658,36,6,32,17,Supervisor,Guest,v1.0,41.84,27.97,197.82,987.19,152.09,1090,76.54,14.472,-4.9,0.511,Medium,P1,RSA2048,Valid,0.7211,0.3898,6.815,1.41,3,DoS_Attack
9135,Node_11,North,Distribution,Smart_Meter,OPC_UA,846,1423,127.83,789.52,17.5,2.16,1208,160,40,51,18,Maintenance,Restricted,v2.3,30.82,94.38,359.05,31.74,238.45,379,178.48,18.238,1.42,1.909,Critical,P3,RSA2048,Expired,0.4901,0.0562,5.947,63.02,12,False_Data_Injection
9136,Node_11,Northeast,Distribution,Smart_Meter,IEC61850,1416,1432,132.78,105.3,22.35,22.47,4070,142,45,60,21,Engineer,Trusted,v1.0,34.6,97.87,205.03,235.22,118.15,90,396.08,11.395,-6.14,0.353,High,P2,ChaCha20,Valid,0.1273,0.563,1.648,39.55,13,Malware
9137,Node_10,South,Distribution,Gateway,Modbus,1363,582,196.83,887.66,0.8,8.38,4495,243,1,22,13,Supervisor,Trusted,v3.0,90.74,11.6,89.61,71.75,144.86,282,207.43,10.014,-7.49,1.06,Critical,P1,ChaCha20,Expired,0.5871,0.5608,7.289,35.43,95,Malware
9138,Node_01,Central,Industrial,Smart_Meter,MQTT,1327,1311,249.75,124.42,46.77,2.71,3588,59,54,2,2,Administrator,Restricted,v2.3,48.83,13.62,173.13,148.42,109.72,940,63.07,19.438,0.05,-0.802,High,P4,RSA2048,Revoked,0.1996,0.8063,6.591,58.43,89,Normal
9139,Node_07,North,Distribution,RTU,MQTT,890,1135,77.97,200.74,49.4,27.67,4879,202,59,8,12,Engineer,Restricted,v2.3,26.94,33.28,124.69,332.48,89.79,916,11.84,15.886,-6.7,0.162,Low,P1,AES128,Valid,0.9033,0.5921,7.743,33.64,26,Spoofing_Attack
9140,Node_03,West,Industrial,RTU,MQTT,67,440,171.14,507.78,20.05,1.62,6299,239,5,78,15,Maintenance,Restricted,v1.2,5.07,79.47,84.76,85.76,151.63,816,193.82,17.642,9.88,1.103,Critical,P1,RSA2048,Expired,0.0778,0.1686,6.712,62.26,87,Reconnaissance
9141,Node_10,Northeast,Distribution,PLC,MQTT,169,1333,168.12,116.03,20.98,3.17,2984,260,5,28,19,Operator,Trusted,v1.0,75.21,47.79,6.54,761.25,197.27,30,130.05,19.136,1.21,1.123,High,P3,AES256,Valid,0.9655,0.7006,6.747,57.94,64,DoS_Attack
9142,Node_08,West,Renewable,Smart_Meter,MQTT,103,781,214.47,230.68,22.98,6.8,6395,256,52,68,11,Supervisor,Guest,v3.0,55.1,40.01,170.17,628.22,127.88,209,155.51,9.238,-8.5,1.186,Medium,P4,RSA2048,Valid,0.8798,0.7865,2.657,88.15,69,Normal
9143,Node_12,West,Distribution,Gateway,TCP_IP,640,99,162.72,450.47,14.67,27.92,6192,208,57,34,20,Administrator,Restricted,v2.3,65.27,12.15,436.87,98.17,23.01,1012,414.12,1.999,7.15,0.144,Low,P3,AES256,Valid,0.6337,0.7116,0.271,39.99,36,Command_Injection
9144,Node_03,South,Transmission,Edge_Node,DNP3,610,1362,115.09,252.18,21.78,9.11,3609,150,29,5,19,Maintenance,Restricted,v2.0,79.41,95.97,245.61,903.9,22.58,370,269.89,3.133,-1.03,-1.367,Low,P2,RSA2048,Revoked,0.5715,0.7738,4.195,90.72,82,Malware
9145,Node_01,North,Distribution,PLC,DNP3,619,663,78.39,946.87,17.93,0.88,6826,43,50,58,1,Operator,Guest,v1.2,5.27,92.62,459.36,985.49,43.58,797,208.22,11.033,9.4,0.517,Medium,P2,AES128,Valid,0.3022,0.4234,4.164,30.98,82,Replay_Attack
9146,Node_05,North,Transmission,IED,OPC_UA,1350,457,242.33,166.19,0.98,5.63,3713,185,48,13,13,Maintenance,Trusted,v2.0,75.71,23.06,393.1,764.24,5.48,1064,165.18,3.247,8.98,-1.518,Critical,P4,RSA2048,Valid,0.735,0.1359,5.865,16.61,58,Replay_Attack
9147,Node_02,West,Transmission,Gateway,MQTT,725,253,84.6,575.32,6.33,13.35,4764,112,10,66,7,Maintenance,Guest,v2.3,16.97,88.27,79.56,887.89,216.23,910,492.22,15.369,-0.26,-1.316,High,P4,AES256,Revoked,0.9427,0.3759,1.24,31.68,72,Insider_Threat
9148,Node_11,Northeast,Transmission,IED,Modbus,1366,329,64.53,500.35,3.93,26.48,4620,160,28,38,1,Engineer,Guest,v3.0,39.43,69.37,212.96,13.11,33.27,148,183.02,0.552,2.66,0.964,Medium,P3,ChaCha20,Expired,0.9189,0.0126,6.216,38.02,90,Insider_Threat
9149,Node_04,East,Transmission,PLC,Modbus,640,25,198.37,455.25,11.94,7.81,5123,188,59,51,6,Operator,Guest,v2.0,97.34,25.91,401.46,321.86,245.93,1149,429.98,12.772,-3.6,-0.217,Medium,P1,ChaCha20,Expired,0.7768,0.3298,3.505,62.69,79,Replay_Attack
9150,Node_01,West,Industrial,RTU,IEC61850,407,410,124.92,237.63,4.99,15.32,5118,8,5,17,21,Maintenance,Guest,v1.2,42.14,91.75,10.61,783.13,205.15,261,92.33,18.647,3.41,0.701,Critical,P3,ChaCha20,Revoked,0.504,0.264,4.629,37.24,32,Malware
9151,Node_09,South,Industrial,Gateway,MQTT,851,821,46.63,194.8,11.51,9.06,5019,113,30,59,23,Engineer,Guest,v2.3,34.61,14.36,276.34,857.31,137.81,1036,19.72,12.499,-1.63,0.543,Medium,P1,ChaCha20,Expired,0.5445,0.463,1.014,17.75,59,False_Data_Injection
9152,Node_06,West,Distribution,Edge_Node,Modbus,227,87,90.41,307.21,0.2,17.23,2457,181,7,79,24,Maintenance,Guest,v2.3,93.22,76.62,26.42,923.37,186.28,1142,175.51,11.192,4.09,1.736,High,P1,ChaCha20,Revoked,0.7557,0.0268,1.281,92.04,49,Reconnaissance
9153,Node_08,Northeast,Distribution,Gateway,TCP_IP,465,544,51.66,594.58,49.44,2.66,760,138,48,32,5,Maintenance,Restricted,v2.3,10.72,34.73,194.8,302.96,92.22,980,159.39,5.414,-3.07,-1.076,Critical,P4,AES128,Revoked,0.7371,0.811,5.66,12.89,24,Normal
9154,Node_11,Northeast,Industrial,PLC,OPC_UA,548,732,53.05,582.97,5.46,15.0,4471,290,23,2,1,Operator,Restricted,v1.0,39.28,87.41,146.08,718.49,119.3,49,218.4,5.966,-1.99,-1.119,Critical,P4,ChaCha20,Revoked,0.3613,0.188,4.102,20.1,30,Command_Injection
9155,Node_04,West,Distribution,Gateway,Modbus,416,824,19.87,773.68,42.0,2.13,5277,24,15,49,1,Maintenance,Guest,v3.0,77.13,31.67,346.16,917.02,244.92,133,205.13,9.915,-3.52,1.917,Low,P1,ChaCha20,Revoked,0.1546,0.6082,0.054,10.28,99,Spoofing_Attack
9156,Node_09,North,Distribution,Gateway,TCP_IP,736,441,161.65,306.93,5.1,29.39,4059,262,49,14,1,Maintenance,Trusted,v2.3,85.84,32.67,277.57,69.9,91.03,452,189.5,3.386,8.37,-1.631,High,P4,AES256,Valid,0.2665,0.7579,4.418,13.76,100,Malware
9157,Node_02,West,Industrial,PLC,TCP_IP,900,737,93.45,711.06,15.57,27.53,5806,276,17,71,8,Engineer,Restricted,v1.2,87.99,91.01,416.15,714.7,64.42,211,113.77,10.337,2.41,0.757,Critical,P3,ChaCha20,Expired,0.094,0.755,7.093,67.73,70,Normal
9158,Node_09,Central,Industrial,SCADA_Server,OPC_UA,1169,248,15.82,882.75,47.08,19.4,4959,107,6,59,17,Maintenance,Restricted,v2.0,56.97,78.59,68.06,791.05,54.52,542,15.24,18.916,-8.74,-1.306,Critical,P4,ChaCha20,Revoked,0.7659,0.3238,5.274,98.81,71,Reconnaissance
9159,Node_12,Central,Distribution,Smart_Meter,MQTT,328,946,163.1,858.61,15.54,27.58,5931,173,48,6,17,Administrator,Restricted,v1.0,52.01,74.74,187.07,338.46,40.16,1097,359.77,1.429,-4.08,0.224,Low,P4,ChaCha20,Valid,0.6632,0.6561,5.623,53.08,25,Command_Injection
9160,Node_05,East,Industrial,PLC,IEC61850,1129,1409,74.91,468.41,32.73,17.64,3150,247,7,36,18,Supervisor,Trusted,v1.0,56.67,25.0,126.52,889.5,26.29,1043,337.7,7.588,-2.72,1.606,Critical,P3,RSA2048,Revoked,0.8037,0.5932,0.404,38.69,80,DoS_Attack
9161,Node_06,South,Renewable,Gateway,IEC61850,1054,742,41.35,663.02,15.91,9.19,6348,11,35,47,22,Administrator,Trusted,v2.3,42.56,70.6,283.58,390.11,172.14,181,18.93,16.065,-5.91,-1.535,Medium,P3,AES256,Revoked,0.5814,0.5009,4.024,57.85,18,Normal
9162,Node_03,South,Transmission,Edge_Node,DNP3,1286,847,240.12,832.43,47.14,4.37,582,235,50,16,23,Engineer,Trusted,v1.0,56.79,70.82,77.91,301.06,21.45,813,211.31,19.437,2.53,-0.216,Low,P4,RSA2048,Expired,0.5105,0.1806,1.275,34.06,4,Malware
9163,Node_04,North,Transmission,Edge_Node,MQTT,1470,1034,19.62,159.43,0.52,29.81,7096,102,30,29,24,Operator,Guest,v2.0,33.44,82.13,202.3,397.7,167.34,518,389.09,4.96,-1.21,0.104,Medium,P3,AES256,Expired,0.7682,0.8778,7.67,47.86,68,Replay_Attack
9164,Node_06,South,Renewable,PLC,Modbus,270,288,97.28,957.54,12.56,7.35,6638,158,19,59,14,Engineer,Guest,v1.2,29.41,90.59,175.56,460.64,118.61,448,359.87,12.374,-9.08,-0.604,High,P3,ChaCha20,Revoked,0.1927,0.5016,3.814,18.48,6,Replay_Attack
9165,Node_07,East,Renewable,Gateway,IEC61850,173,936,154.27,604.18,20.66,26.0,6479,21,8,79,23,Engineer,Trusted,v1.0,93.44,77.13,80.16,832.15,44.07,73,365.18,2.131,-5.66,-1.812,Critical,P1,RSA2048,Valid,0.9646,0.8193,3.53,28.27,86,Malware
9166,Node_01,Central,Distribution,IED,TCP_IP,135,1138,248.36,286.03,41.22,12.96,385,104,52,7,1,Operator,Restricted,v3.0,34.77,55.56,104.03,271.73,216.16,280,394.28,6.576,-5.87,0.748,Low,P3,ChaCha20,Valid,0.8373,0.8586,2.428,53.61,14,False_Data_Injection
9167,Node_07,North,Distribution,IED,OPC_UA,471,191,21.53,526.47,28.65,9.74,7026,235,3,18,9,Operator,Restricted,v3.0,78.66,39.25,38.61,166.39,106.89,206,226.25,7.42,-2.91,0.105,High,P2,RSA2048,Valid,0.7574,0.4931,6.662,91.01,69,Normal
9168,Node_01,Northeast,Transmission,RTU,TCP_IP,903,815,232.95,737.96,44.74,7.45,1720,237,22,30,13,Operator,Restricted,v1.0,7.97,55.42,37.89,273.33,124.56,1053,125.3,9.95,4.4,-1.474,Critical,P1,AES256,Revoked,0.5579,0.4282,4.661,13.28,10,DoS_Attack
9169,Node_05,Central,Distribution,SCADA_Server,OPC_UA,772,1014,220.34,822.08,44.19,25.88,3067,44,38,54,17,Engineer,Trusted,v2.0,31.56,43.74,23.12,551.25,97.2,824,262.96,10.283,-7.22,1.073,High,P1,AES128,Revoked,0.1833,0.536,5.541,57.49,24,Command_Injection
9170,Node_06,East,Transmission,PLC,Modbus,342,1437,195.01,311.63,47.77,25.23,5647,112,38,22,4,Operator,Guest,v1.0,53.23,59.45,123.6,977.68,238.37,359,223.88,1.23,3.43,1.891,Critical,P1,ChaCha20,Revoked,0.1374,0.9142,2.066,30.28,84,Command_Injection
9171,Node_02,North,Distribution,PLC,Modbus,1194,978,26.56,345.53,9.14,26.17,1718,182,25,16,5,Administrator,Guest,v2.3,63.81,74.6,50.73,30.98,2.34,1195,491.59,18.113,-4.9,0.416,Critical,P1,RSA2048,Valid,0.6614,0.9667,6.735,58.05,85,DoS_Attack
9172,Node_10,West,Distribution,IED,MQTT,114,1366,73.42,818.76,21.12,22.04,6575,120,23,35,12,Engineer,Restricted,v1.2,89.07,87.6,145.33,909.19,43.77,167,39.34,19.811,-5.77,-1.681,High,P3,AES128,Expired,0.7376,0.717,5.595,56.7,58,Insider_Threat
9173,Node_09,South,Transmission,IED,Modbus,1210,907,68.51,840.22,21.37,1.89,1079,2,58,2,0,Operator,Restricted,v2.0,55.66,67.18,350.93,293.23,26.09,846,190.89,2.531,2.45,-1.981,High,P3,AES128,Expired,0.4763,0.0483,6.296,82.22,61,Replay_Attack
9174,Node_10,East,Renewable,IED,Modbus,494,269,134.03,688.9,6.15,10.61,4021,146,34,31,17,Administrator,Guest,v1.0,13.0,95.06,103.44,483.11,242.08,1100,151.81,3.437,-0.71,1.853,Critical,P4,AES128,Valid,0.3302,0.584,1.796,35.94,35,Malware
9175,Node_06,North,Renewable,Edge_Node,Modbus,614,86,30.87,685.04,47.26,24.44,7004,212,12,28,4,Operator,Guest,v3.0,24.34,71.3,113.65,380.99,22.87,752,295.68,5.247,4.64,-0.278,Medium,P3,ChaCha20,Valid,0.1302,0.1712,4.818,60.9,13,Replay_Attack
9176,Node_07,Central,Distribution,Edge_Node,IEC61850,387,805,204.25,255.07,18.14,29.19,1342,161,42,30,11,Maintenance,Guest,v1.2,54.27,66.88,37.92,901.97,95.33,229,311.97,13.526,3.44,1.349,Low,P2,ChaCha20,Revoked,0.8291,0.1955,0.624,14.33,78,False_Data_Injection
9177,Node_10,North,Renewable,RTU,MQTT,438,1078,170.86,956.34,31.96,25.82,4268,209,8,37,4,Supervisor,Restricted,v2.0,9.4,15.48,385.75,758.18,77.61,1135,27.3,9.935,8.29,1.545,Medium,P4,RSA2048,Expired,0.175,0.345,1.247,44.49,10,Spoofing_Attack
9178,Node_08,West,Distribution,RTU,Modbus,937,400,215.41,850.96,30.21,20.06,2638,127,47,49,7,Supervisor,Trusted,v1.2,86.09,32.62,27.66,315.64,227.34,861,387.03,0.512,-8.77,-0.598,Critical,P2,ChaCha20,Revoked,0.1253,0.4765,7.542,7.98,81,Command_Injection
9179,Node_11,East,Industrial,Smart_Meter,Modbus,611,658,56.43,872.38,11.85,24.71,1879,20,33,42,16,Operator,Guest,v1.0,81.92,57.73,142.32,391.65,186.77,365,286.13,0.768,9.97,1.909,Low,P1,ChaCha20,Revoked,0.2821,0.9466,7.601,85.61,23,Malware
9180,Node_10,North,Industrial,Edge_Node,TCP_IP,1001,1128,155.5,199.58,28.61,11.02,249,102,22,28,22,Maintenance,Trusted,v3.0,18.35,42.09,138.89,766.98,62.3,456,326.76,13.327,-3.58,-0.847,Critical,P4,AES128,Valid,0.4574,0.4519,3.783,85.6,34,Reconnaissance
9181,Node_01,Northeast,Industrial,PLC,TCP_IP,439,1473,212.89,983.89,12.82,20.1,6853,100,57,2,5,Administrator,Trusted,v3.0,59.12,86.14,362.29,745.17,141.81,323,467.12,15.878,6.3,-1.498,Low,P3,RSA2048,Revoked,0.5977,0.2888,2.775,10.37,39,DoS_Attack
9182,Node_08,East,Renewable,RTU,OPC_UA,172,742,13.56,448.32,14.29,22.75,935,41,33,71,0,Engineer,Trusted,v3.0,17.37,28.76,164.37,778.37,96.07,208,225.2,14.307,-2.86,0.138,Critical,P1,AES128,Revoked,0.5374,0.2167,4.877,3.85,7,Spoofing_Attack
9183,Node_04,East,Renewable,Gateway,IEC61850,554,259,138.1,683.46,27.52,15.08,3940,168,9,71,3,Maintenance,Guest,v1.0,97.88,24.73,188.58,776.08,176.47,1023,258.3,11.939,3.6,1.158,Critical,P3,AES128,Revoked,0.6727,0.7005,7.037,52.63,15,Malware
9184,Node_10,Central,Transmission,PLC,Modbus,1310,1345,182.08,899.19,22.84,7.82,1829,104,41,53,12,Operator,Trusted,v2.3,45.12,50.66,242.6,639.23,224.23,21,209.08,5.529,-9.56,1.302,Low,P4,ChaCha20,Valid,0.196,0.2887,5.031,21.97,94,Command_Injection
9185,Node_08,South,Renewable,Smart_Meter,IEC61850,1106,59,93.52,105.36,21.16,27.84,4508,214,46,44,8,Supervisor,Restricted,v1.2,5.03,50.01,325.49,379.35,156.69,318,21.46,4.156,-4.56,0.633,Critical,P3,AES256,Revoked,0.6528,0.4515,0.037,53.8,12,Reconnaissance
9186,Node_06,Northeast,Distribution,IED,MQTT,612,753,89.03,321.69,19.67,23.99,4778,12,30,54,8,Supervisor,Guest,v2.0,97.7,98.62,109.66,407.66,88.88,834,121.8,18.896,-3.8,-1.032,Low,P3,ChaCha20,Revoked,0.5958,0.9562,3.938,26.38,27,False_Data_Injection
9187,Node_11,West,Transmission,Smart_Meter,MQTT,1304,843,9.04,371.37,37.73,7.41,1381,115,41,31,17,Maintenance,Guest,v3.0,20.24,63.85,266.67,438.06,136.48,981,11.56,6.484,7.91,-0.045,High,P3,AES256,Revoked,0.7113,0.8437,7.23,28.42,64,Reconnaissance
9188,Node_09,North,Renewable,PLC,TCP_IP,296,174,122.94,775.13,14.05,3.6,4533,140,18,39,5,Engineer,Guest,v1.2,50.1,32.24,345.83,489.75,202.75,773,187.07,0.376,-6.34,-1.068,Critical,P3,AES128,Expired,0.608,0.3552,4.449,30.67,70,False_Data_Injection
9189,Node_11,South,Transmission,IED,DNP3,1497,1191,149.48,299.09,15.63,22.16,211,292,22,61,18,Supervisor,Restricted,v2.3,63.28,74.86,82.76,240.23,36.87,995,299.86,19.935,7.47,-0.264,Critical,P4,AES128,Expired,0.4498,0.1553,4.462,94.76,49,Insider_Threat
9190,Node_04,Central,Renewable,Smart_Meter,OPC_UA,617,737,185.36,393.81,28.97,19.8,1445,9,27,73,0,Maintenance,Trusted,v1.2,40.04,68.38,39.74,505.12,223.69,627,357.0,3.522,-5.2,-0.655,Low,P3,AES256,Expired,0.3111,0.9409,2.625,58.35,8,Command_Injection
9191,Node_02,South,Distribution,Smart_Meter,DNP3,1277,844,22.5,382.65,48.22,17.75,5440,89,44,38,15,Operator,Restricted,v2.3,31.67,41.26,457.37,467.96,11.05,727,260.38,12.529,-1.08,1.008,Medium,P1,RSA2048,Valid,0.8496,0.396,3.726,55.62,84,Malware
9192,Node_02,East,Industrial,PLC,IEC61850,1026,1055,104.75,912.42,14.55,28.75,1774,270,9,56,5,Administrator,Trusted,v1.0,75.38,15.91,110.26,312.65,87.44,14,365.12,6.274,4.96,-1.85,High,P3,AES256,Revoked,0.7612,0.3756,7.415,27.0,1,False_Data_Injection
9193,Node_05,East,Industrial,RTU,OPC_UA,1393,31,65.13,8.38,20.8,10.22,711,34,37,12,18,Operator,Trusted,v1.0,60.17,95.27,36.65,349.93,198.51,282,66.84,19.667,0.76,-1.286,Medium,P3,AES128,Valid,0.5722,0.2507,1.086,45.23,42,Insider_Threat
9194,Node_10,West,Distribution,Gateway,TCP_IP,936,1160,52.51,144.68,6.42,3.68,3028,90,33,6,12,Administrator,Restricted,v2.3,85.89,36.85,167.83,634.96,65.25,163,75.36,13.273,6.86,1.569,Critical,P3,AES256,Revoked,0.4026,0.2599,5.073,75.62,95,Spoofing_Attack
9195,Node_09,Northeast,Transmission,Smart_Meter,Modbus,170,127,62.17,928.68,32.04,6.18,4107,94,0,48,12,Maintenance,Guest,v1.2,64.52,90.85,56.0,58.71,114.48,298,372.97,4.858,9.47,-0.831,Low,P2,AES256,Expired,0.1171,0.7205,6.856,14.18,68,Insider_Threat
9196,Node_12,North,Industrial,Gateway,TCP_IP,1312,58,90.78,611.65,12.56,21.66,3907,52,42,14,21,Supervisor,Guest,v1.2,63.55,69.39,280.68,800.49,205.62,876,358.58,16.2,-1.66,-0.07,High,P2,RSA2048,Valid,0.5581,0.9095,2.203,79.82,31,Reconnaissance
9197,Node_03,North,Renewable,Edge_Node,TCP_IP,1473,753,183.46,95.25,26.3,27.34,6719,212,20,69,24,Operator,Guest,v1.2,20.52,63.98,241.33,661.15,173.21,857,167.61,2.255,0.12,-1.051,Low,P2,AES256,Valid,0.1565,0.3174,5.226,71.37,7,Replay_Attack
9198,Node_08,Central,Renewable,Edge_Node,OPC_UA,123,67,109.49,476.79,21.0,20.61,5141,210,49,75,18,Administrator,Restricted,v1.0,62.72,24.8,270.83,498.38,223.16,121,77.07,16.224,7.31,1.531,Low,P4,ChaCha20,Revoked,0.8411,0.1395,1.751,51.57,60,Insider_Threat
9199,Node_04,West,Transmission,PLC,OPC_UA,435,366,16.73,937.2,38.79,4.38,2219,45,31,72,7,Maintenance,Restricted,v3.0,89.87,78.14,158.35,137.41,99.06,662,231.96,0.086,-8.65,0.707,Critical,P4,ChaCha20,Expired,0.1749,0.4831,2.451,46.0,30,Replay_Attack
9200,Node_06,North,Transmission,SCADA_Server,MQTT,1229,854,87.5,757.1,41.64,21.2,1693,210,44,12,14,Operator,Guest,v2.3,89.81,55.24,130.37,643.75,123.75,1030,215.78,6.99,-4.74,-1.396,Medium,P3,AES256,Expired,0.1034,0.5379,3.389,38.58,91,Insider_Threat
9201,Node_10,Northeast,Distribution,PLC,DNP3,181,787,28.31,259.68,36.87,9.5,6317,47,50,64,14,Operator,Trusted,v1.0,92.6,41.33,255.22,181.13,234.56,1189,356.28,3.949,-2.58,1.822,Critical,P4,RSA2048,Valid,0.3709,0.037,4.631,60.33,99,Replay_Attack
9202,Node_06,East,Industrial,SCADA_Server,MQTT,743,884,53.76,437.36,22.52,11.96,6663,147,8,50,5,Operator,Guest,v2.0,85.06,35.79,94.97,9.71,152.98,723,81.24,4.631,-6.87,-0.686,Low,P4,ChaCha20,Expired,0.9531,0.2053,5.691,36.54,77,Reconnaissance
9203,Node_03,West,Transmission,SCADA_Server,MQTT,1279,824,33.2,493.27,20.75,19.29,5963,193,10,20,10,Maintenance,Restricted,v1.2,47.85,42.15,494.34,709.83,238.43,480,399.51,13.768,-9.39,-0.528,Critical,P1,AES256,Valid,0.8994,0.0165,4.712,96.17,82,Command_Injection
9204,Node_05,South,Industrial,SCADA_Server,DNP3,349,955,243.03,765.95,20.62,12.81,816,295,12,48,16,Administrator,Restricted,v1.2,62.1,76.81,384.43,817.93,108.38,18,480.6,14.271,-7.48,-1.631,Low,P3,ChaCha20,Revoked,0.4728,0.4223,3.993,73.49,82,DoS_Attack
9205,Node_12,West,Industrial,RTU,MQTT,82,1028,220.14,779.34,25.08,28.84,2127,239,26,17,20,Maintenance,Trusted,v1.2,84.74,50.48,51.38,544.79,192.92,1168,412.12,5.582,7.96,0.795,High,P3,AES128,Expired,0.2318,0.042,2.938,21.73,70,Command_Injection
9206,Node_03,West,Renewable,SCADA_Server,OPC_UA,1069,803,156.61,297.27,30.95,23.83,5836,243,52,16,11,Administrator,Restricted,v1.2,30.05,88.46,41.86,128.82,224.42,790,363.85,16.943,-4.11,-1.535,Low,P3,AES128,Expired,0.0357,0.0772,5.736,44.85,81,Normal
9207,Node_11,Northeast,Transmission,IED,IEC61850,665,963,63.39,727.47,16.21,16.32,1963,1,36,57,13,Administrator,Guest,v3.0,96.12,62.8,129.91,662.25,165.61,1035,451.6,17.247,-3.98,-0.283,Medium,P1,RSA2048,Revoked,0.3971,0.6915,2.549,58.41,40,Normal
9208,Node_11,Northeast,Distribution,Gateway,Modbus,1077,37,44.4,973.86,36.6,12.99,2345,100,17,74,23,Maintenance,Guest,v1.0,78.1,43.81,57.69,304.74,12.31,505,94.66,17.987,5.09,0.973,Medium,P4,AES256,Revoked,0.1991,0.1531,5.742,63.74,13,DoS_Attack
9209,Node_01,North,Transmission,Smart_Meter,Modbus,179,1170,210.65,77.21,45.32,9.91,1262,200,17,44,15,Operator,Trusted,v1.0,96.52,69.6,259.73,915.32,224.41,495,255.42,19.837,-9.26,-0.438,Critical,P1,AES256,Valid,0.8764,0.6587,1.627,79.4,42,False_Data_Injection
9210,Node_07,Central,Industrial,IED,MQTT,1127,1375,19.11,816.2,3.38,9.95,4397,29,10,16,16,Maintenance,Restricted,v2.0,91.25,23.89,457.33,535.7,1.16,766,213.12,19.093,-6.38,1.168,Low,P4,AES256,Valid,0.926,0.7191,6.73,59.96,73,Spoofing_Attack
9211,Node_04,Central,Renewable,Edge_Node,DNP3,1352,829,173.61,595.49,1.08,19.35,2518,30,38,22,11,Engineer,Restricted,v1.0,83.62,24.93,483.83,868.74,71.94,751,381.83,11.176,-0.55,-0.118,High,P3,ChaCha20,Revoked,0.1877,0.1666,5.783,34.52,4,Malware
9212,Node_07,Northeast,Transmission,Edge_Node,OPC_UA,184,1045,74.42,383.77,33.78,24.98,1818,160,28,29,10,Maintenance,Restricted,v2.3,38.11,49.59,402.87,226.02,129.89,29,67.21,8.899,-9.07,-1.264,Low,P1,AES128,Expired,0.365,0.2511,4.47,3.55,86,False_Data_Injection
9213,Node_03,North,Transmission,Gateway,MQTT,685,1096,122.91,790.77,32.29,5.75,5514,128,46,26,4,Operator,Trusted,v2.0,12.05,86.6,139.62,690.94,45.96,684,47.7,3.654,-0.36,-0.559,Low,P1,AES128,Expired,0.5036,0.2578,7.047,79.5,20,Normal
9214,Node_12,North,Transmission,Gateway,OPC_UA,427,1002,182.45,329.25,22.92,27.78,1175,178,21,61,19,Supervisor,Guest,v2.3,39.55,52.68,152.07,876.82,51.1,660,59.93,14.258,-1.3,-1.28,High,P2,AES256,Valid,0.2965,0.3017,2.684,4.15,81,False_Data_Injection
9215,Node_11,North,Distribution,SCADA_Server,OPC_UA,268,1103,10.05,338.43,41.41,9.02,1320,185,30,75,17,Operator,Restricted,v2.0,46.41,16.56,387.53,901.2,3.91,512,164.38,9.238,-8.9,-0.784,Critical,P3,AES256,Valid,0.376,0.8248,3.171,6.55,49,Spoofing_Attack
9216,Node_05,Northeast,Distribution,IED,TCP_IP,549,979,44.71,502.95,37.47,21.21,3766,288,9,48,5,Maintenance,Guest,v3.0,73.31,77.32,389.03,813.26,136.45,130,395.79,3.311,-8.89,-1.582,Medium,P2,ChaCha20,Expired,0.872,0.4616,1.984,65.97,40,False_Data_Injection
9217,Node_05,Central,Distribution,IED,Modbus,734,1340,162.14,460.42,48.33,22.88,4050,201,43,10,18,Supervisor,Restricted,v3.0,60.69,94.24,468.96,117.22,242.76,241,107.59,15.165,-3.2,0.495,Medium,P3,AES128,Revoked,0.0251,0.5475,4.627,9.71,7,Reconnaissance
9218,Node_02,North,Distribution,RTU,IEC61850,909,876,230.01,137.36,41.79,24.65,1326,180,49,35,3,Operator,Trusted,v1.2,23.49,34.59,38.12,495.65,173.48,662,476.97,9.029,-9.87,-1.789,High,P1,RSA2048,Valid,0.4658,0.1296,2.07,73.29,33,Reconnaissance
9219,Node_11,Northeast,Renewable,Smart_Meter,IEC61850,158,791,65.27,30.12,4.09,11.73,4186,290,1,55,2,Supervisor,Trusted,v1.0,70.63,36.29,127.3,356.86,46.24,998,465.79,12.57,-0.09,1.106,Medium,P3,AES256,Expired,0.2524,0.217,5.156,17.37,32,Command_Injection
